date_time,GM RWPS LAKE LVL (GEODECTIC)(m),GM RESERVOIR VOLUME (ML),STN229 ELBOW RIVER AT SARCEE BRIDGE LEVEL (GEODECTIC) WITH COEFFICIENT (m),STN229 ELBOW RIVER AT SARCEE BRIDGE FLOW (m3/s),GM RESERVOIR FILL VOLUME TO CREST (m3)
1/16/2020 18:00,No Data,15716.00293,1078.767822,7.285999775,1929191
1/16/2020 19:00,No Data,15701.61621,1078.767822,7.285999775,1936384
1/16/2020 20:00,No Data,15701.61621,1078.788452,7.660999775,1936384
1/16/2020 21:00,No Data,15689.63281,1078.766113,7.285999775,1950763
1/16/2020 22:00,No Data,15687.2373,1078.76416,7.214000225,1950763
1/16/2020 23:00,No Data,15680.05078,1078.762939,7.214000225,1955554
1/17/2020 0:00,No Data,15668.07813,1078.760498,7.089000225,1965134
1/17/2020 1:00,No Data,15672.86621,1078.76001,7.214000225,1969922
1/17/2020 2:00,No Data,15660.89746,1078.756958,7.018000126,1969922
1/17/2020 3:00,No Data,15653.71875,1078.754517,7.018000126,1984281
1/17/2020 4:00,No Data,15646.54199,1078.753418,7.018000126,1991458
1/17/2020 5:00,No Data,15639.36621,1078.753418,6.964000225,1998634
1/17/2020 6:00,No Data,15632.19336,1078.76123,7.018000126,2005807
1/17/2020 7:00,No Data,15632.19336,1078.749878,7.018000126,2012977
1/17/2020 8:00,No Data,15617.85449,1078.749878,6.964000225,2020146
1/17/2020 9:00,No Data,15610.6875,1078.749878,7.089000225,2027312
1/17/2020 10:00,No Data,15603.52344,1078.767822,7.285999775,2034477
1/17/2020 11:00,No Data,15598.74805,1078.758911,6.964000225,2041640
1/17/2020 12:00,No Data,15589.2002,1078.751953,7.018000126,2046413
1/17/2020 13:00,No Data,15582.04199,1078.767822,7.285999775,2048800
1/17/2020 14:00,No Data,15574.88574,1078.753418,7.018000126,2063114
1/17/2020 15:00,No Data,15570.11523,1078.753418,7.018000126,2067885
1/17/2020 16:00,No Data,15555.81152,1078.753418,7.018000126,2075037
1/17/2020 17:00,No Data,15560.5791,1078.756958,7.089000225,2077421
1/17/2020 18:00,No Data,15553.42871,1078.762939,7.089000225,2084571
1/17/2020 19:00,No Data,15551.0459,1078.76416,7.285999775,2084571
1/17/2020 20:00,No Data,15546.28027,1078.774902,7.410999775,2094103
1/17/2020 21:00,No Data,15543.89746,1078.767822,7.285999775,2094103
1/17/2020 22:00,No Data,15524.84766,1078.767822,7.285999775,2108391
1/17/2020 23:00,No Data,15522.46777,1078.768188,7.339000225,2108391
1/18/2020 0:00,No Data,15515.32813,1078.771362,7.339000225,2122672
1/18/2020 1:00,No Data,15515.32813,1078.7771,7.339000225,2122672
1/18/2020 2:00,No Data,15515.32813,1078.789429,7.660999775,2129809
1/18/2020 3:00,No Data,15501.05566,1078.771362,7.339000225,2132188
1/18/2020 4:00,No Data,15501.05566,1078.772583,7.360466957,2136944
1/18/2020 5:00,No Data,15493.92285,1078.771362,7.339000225,2144077
1/18/2020 6:00,No Data,15486.79199,1078.771362,7.339000225,2151208
1/18/2020 7:00,No Data,15486.79199,1078.771973,7.339000225,2158337
1/18/2020 8:00,No Data,15472.53613,1078.775024,7.343800068,2172589
1/18/2020 9:00,No Data,15467.78613,1078.781006,7.415733337,2170214
1/18/2020 10:00,No Data,15463.03711,1078.779907,7.410999775,2182086
1/18/2020 11:00,No Data,15441.67676,1078.778564,7.481999874,2196323
1/18/2020 12:00,No Data,15434.56055,1078.779785,7.503466606,2196323
1/18/2020 13:00,No Data,15434.56055,1078.793823,7.481999874,2210553
1/18/2020 14:00,No Data,15427.44727,1078.785767,7.606999874,2210553
1/18/2020 15:00,No Data,15420.33496,1078.791504,7.606999874,2217665
1/18/2020 16:00,No Data,15413.22559,1078.789429,7.660999775,2224774
1/18/2020 17:00,No Data,15401.38086,1078.789429,7.665733337,2236619
1/18/2020 18:00,No Data,15401.38086,1078.793945,7.748666763,2236619
1/18/2020 19:00,No Data,15394.27637,1078.792969,7.848666668,2246091
1/18/2020 20:00,No Data,15377.70801,1078.794434,7.803999901,2253192
1/18/2020 21:00,No Data,15380.07422,1078.796509,7.803999901,2260292
1/18/2020 22:00,No Data,15356.42285,1078.801147,7.874866486,2265023
1/18/2020 23:00,No Data,15351.69531,1078.800171,7.856999874,2265023
1/19/2020 0:00,No Data,15344.60645,1078.800781,7.856999874,2286305
1/19/2020 1:00,No Data,15344.60645,1078.807373,7.981999874,2279213
1/19/2020 2:00,No Data,15344.60645,1078.810425,7.981999874,2293394
1/19/2020 3:00,No Data,15344.60645,1078.807373,7.981999874,2300481
1/19/2020 4:00,No Data,15330.43359,1078.807373,7.981999874,2307566
1/19/2020 5:00,No Data,15323.35059,1078.827393,8.348799706,2307566
1/19/2020 6:00,No Data,15309.18945,1078.810913,8.053999901,2314649
1/19/2020 7:00,No Data,15316.26855,1078.812744,8.053999901,2321731
1/19/2020 8:00,No Data,15302.11328,1078.814575,8.125,2335887
1/19/2020 9:00,No Data,15302.11328,1078.814575,8.125,2335887
1/19/2020 10:00,No Data,15295.03809,1078.818115,8.178999901,2342962
1/19/2020 11:00,No Data,15287.96484,1078.818115,8.178999901,2350035
1/19/2020 12:00,No Data,15273.82617,1078.821777,8.25,2364174
1/19/2020 13:00,No Data,15273.82617,1078.821899,8.263066292,2364174
1/19/2020 14:00,No Data,15266.75977,1078.835083,8.388066292,2378305
1/19/2020 15:00,No Data,15266.75977,1078.828857,8.375,2371240
1/19/2020 16:00,No Data,15252.63281,1078.834839,8.446000099,2385367
1/19/2020 17:00,No Data,15252.63281,1078.832886,8.446000099,2385367
1/19/2020 18:00,No Data,15245.57227,1078.849487,8.733333588,2399485
1/19/2020 19:00,No Data,15247.92578,1078.839722,8.504733086,2399485
1/19/2020 20:00,No Data,15245.57227,1078.839722,8.571000099,2399485
1/19/2020 21:00,No Data,15231.45898,1078.843262,8.625,2413596
1/19/2020 22:00,No Data,15231.45898,1078.843262,8.625,2406541
1/19/2020 23:00,No Data,15210.30371,1078.852905,8.75,2427696
1/20/2020 0:00,No Data,15210.30371,1078.855835,8.754733086,2432396
1/20/2020 1:00,No Data,15210.30371,1078.854126,8.821000099,2434744
1/20/2020 2:00,No Data,15189.16699,1078.858887,8.914400101,2446485
1/20/2020 3:00,No Data,15196.20996,1078.863525,8.946000099,2448833
1/20/2020 4:00,No Data,15182.12598,1078.88269,9.325933456,2453527
1/20/2020 5:00,No Data,15177.43262,1078.880127,9.267999649,2460567
1/20/2020 6:00,No Data,15177.43262,1078.888184,9.575933456,2460567
1/20/2020 7:00,No Data,15170.39551,1078.898682,9.588999748,2467604
1/20/2020 8:00,No Data,15170.39551,1078.904419,9.713999748,2474641
1/20/2020 9:00,No Data,15163.35938,1078.909668,9.794333458,2481674
1/20/2020 10:00,No Data,15149.29492,1078.920776,9.982000351,2481674
1/20/2020 11:00,No Data,15156.32617,1078.939087,10.52266598,2481674
1/20/2020 12:00,No Data,15156.32617,1078.926025,10.16699982,2488705
1/20/2020 13:00,No Data,15149.29492,1078.929443,10.27799988,2488705
1/20/2020 14:00,No Data,15135.23828,1078.929565,10.47200012,2495734
1/20/2020 15:00,No Data,15135.23828,1078.937256,10.47200012,2502762
1/20/2020 16:00,No Data,15135.23828,1078.940308,10.55599976,2502762
1/20/2020 17:00,No Data,15130.55469,1078.943359,10.55599976,2502762
1/20/2020 18:00,No Data,15149.29492,1078.94397,10.66699982,2495734
1/20/2020 19:00,No Data,15121.19043,1078.950195,10.85546684,2516810
1/20/2020 20:00,No Data,15142.26563,1078.951172,10.86100006,2495734
1/20/2020 21:00,No Data,15128.21387,1078.951172,10.8739996,2516810
1/20/2020 22:00,No Data,15100.13477,1078.956421,11.05599976,2537865
1/20/2020 23:00,No Data,15128.21387,1078.958374,11.05599976,2502762
1/21/2020 0:00,No Data,15100.13477,1078.966797,11.05599976,2537865
1/21/2020 1:00,No Data,15114.16992,1078.970581,11.15960026,2516810
1/21/2020 2:00,No Data,15093.12109,1078.960327,11.15960026,2544879
1/21/2020 3:00,No Data,15100.13477,1078.961914,11.16699982,2537865
1/21/2020 4:00,No Data,15093.12109,1078.961914,11.2835331,2544879
1/21/2020 5:00,No Data,15086.1084,1078.978882,11.64106655,2551892
1/21/2020 6:00,No Data,15086.1084,1078.964355,11.27060032,2551892
1/21/2020 7:00,No Data,15093.12109,1078.965576,11.27799988,2544879
1/21/2020 8:00,No Data,15086.1084,1078.964355,11.27799988,2551892
1/21/2020 9:00,No Data,15086.1084,1078.967896,11.27060032,2551892
1/21/2020 10:00,No Data,15093.12109,1078.965576,11.27799988,2544879
1/21/2020 11:00,No Data,15093.12109,1078.965576,11.27799988,2551892
1/21/2020 12:00,No Data,15093.12109,1078.965576,11.2835331,2544879
1/21/2020 13:00,No Data,15086.1084,1078.980469,11.77799988,2551892
1/21/2020 14:00,No Data,15086.1084,1078.986694,11.86100006,2551892
1/21/2020 15:00,No Data,15093.12109,1078.990723,11.97200012,2544879
1/21/2020 16:00,No Data,15095.45898,1078.994263,12.05599976,2551892
1/21/2020 17:00,No Data,15088.44531,1078.998657,12.23706627,2544879
1/21/2020 18:00,No Data,15100.13477,1079.001587,12.25,2537865
1/21/2020 19:00,No Data,15100.13477,1079.007446,12.36839962,2537865
1/21/2020 20:00,No Data,15100.13477,1079.012085,12.55599976,2537865
1/21/2020 21:00,No Data,15100.13477,1079.019531,12.56339931,2537865
1/21/2020 22:00,No Data,15107.15137,1079.015869,12.66699982,2537865
1/21/2020 23:00,No Data,15100.13477,1079.023071,12.86100006,2537865
1/22/2020 0:00,No Data,15114.16992,1079.026611,12.97200012,2523830
1/22/2020 1:00,No Data,15107.15137,1079.030273,13.05599976,2530849
1/22/2020 2:00,No Data,15107.15137,1079.03186,13.06339931,2523830
1/22/2020 3:00,No Data,15114.16992,1079.0354,13.25,2530849
1/22/2020 4:00,No Data,15114.16992,1079.050781,13.63920021,2523830
1/22/2020 5:00,No Data,15114.16992,1079.0448,13.47200012,2516810
1/22/2020 6:00,No Data,15114.16992,1079.048218,13.55599976,2516810
1/22/2020 7:00,No Data,15121.19043,1079.064941,14.02266598,2516810
1/22/2020 8:00,No Data,15121.19043,1079.049561,13.55599976,2523830
1/22/2020 9:00,No Data,15128.21387,1079.051758,13.66699982,2516810
1/22/2020 10:00,No Data,15121.19043,1079.051758,13.66699982,2516810
1/22/2020 11:00,No Data,15135.23828,1079.051758,13.66699982,2502762
1/22/2020 12:00,No Data,15135.23828,1079.057983,13.75,2502762
1/22/2020 13:00,No Data,15142.26563,1079.059326,13.8739996,2502762
1/22/2020 14:00,No Data,15142.26563,1079.070068,14.16699982,2509786
1/22/2020 15:00,No Data,15149.29492,1079.076416,14.25,2488705
1/22/2020 16:00,No Data,15156.32617,1079.073364,14.45720005,2488705
1/22/2020 17:00,No Data,15163.35938,1079.073853,14.3536005,2474641
1/22/2020 18:00,No Data,15163.35938,1079.075806,14.32766628,2474641
1/22/2020 19:00,No Data,15170.39551,1079.057983,13.75,2467604
1/22/2020 20:00,No Data,15177.43262,1079.051758,13.66699982,2467604
1/22/2020 21:00,No Data,15177.43262,1079.049927,13.56339931,2460567
1/22/2020 22:00,No Data,15184.47266,1079.048218,13.55599976,2453527
1/22/2020 23:00,No Data,15191.51465,1079.058228,13.84066677,2453527
1/23/2020 0:00,No Data,15191.51465,1079.044678,13.47200012,2439441
1/23/2020 1:00,No Data,15198.55859,1079.037476,13.25,2439441
1/23/2020 2:00,No Data,15205.60449,1079.033813,13.16699982,2432396
1/23/2020 3:00,No Data,15212.65332,1079.037476,13.25,2425347
1/23/2020 4:00,No Data,15219.70313,1079.012207,12.55599976,2418297
1/23/2020 5:00,No Data,15226.75586,1079.009521,12.47200012,2418297
1/23/2020 6:00,No Data,15226.75586,1079.008667,12.84066677,2411244
1/23/2020 7:00,No Data,15240.86719,1079.008667,12.3739996,2397133
1/23/2020 8:00,No Data,15240.86719,1079.006714,12.36839962,2404189
1/23/2020 9:00,No Data,15247.92578,1079.015137,12.64659977,2390074
1/23/2020 10:00,No Data,15247.92578,1079.015747,12.64659977,2390074
1/23/2020 11:00,No Data,15254.98633,1079.005127,12.36100006,2385367
1/23/2020 12:00,No Data,15252.63281,1079.003418,12.25,2390074
1/23/2020 13:00,No Data,15273.82617,1079.00293,12.25739956,2364174
1/23/2020 14:00,No Data,15280.89453,1079.01123,12.4776001,2354749
1/23/2020 15:00,No Data,15280.89453,1079.03418,13.17253304,2357105
1/23/2020 16:00,No Data,15295.03809,1079.033813,13.16699982,2342962
1/23/2020 17:00,No Data,15287.96484,1079.030273,13.05599976,2350035
1/23/2020 18:00,No Data,15295.03809,1079.03125,13.08373356,2342962
1/23/2020 19:00,No Data,15323.35059,1079.029663,12.97200012,2314649
1/23/2020 20:00,No Data,15316.26855,1079.023926,12.96460056,2314649
1/23/2020 21:00,No Data,15344.60645,1079.01123,12.55599976,2293394
1/23/2020 22:00,No Data,15337.51855,1079.002197,12.3536005,2300481
1/23/2020 23:00,No Data,15344.60645,1078.995483,12.08933353,2293394
1/24/2020 0:00,No Data,15351.69531,1078.994263,12.05039978,2286305
1/24/2020 1:00,No Data,15358.78711,1078.990723,11.97200012,2279213
1/24/2020 2:00,No Data,15351.69531,1078.987061,11.86100006,2279213
1/24/2020 3:00,No Data,15365.88086,1078.986816,11.86100006,2265023
1/24/2020 4:00,No Data,15365.88086,1078.987183,11.7835331,2272119
1/24/2020 5:00,No Data,15372.97656,1078.987061,11.77799988,2265023
1/24/2020 6:00,No Data,15372.97656,1078.987061,11.7835331,2265023
1/24/2020 7:00,No Data,15377.70801,1078.987061,11.86100006,2257926
1/24/2020 8:00,No Data,15387.1748,1078.984131,11.86100006,2250825
1/24/2020 9:00,No Data,15387.1748,1078.983521,11.77799988,2250825
1/24/2020 10:00,No Data,15391.90918,1078.984619,11.7835331,2250825
1/24/2020 11:00,No Data,15387.1748,1078.994019,11.9776001,2250825
1/24/2020 12:00,No Data,15401.38086,1078.998291,12.05599976,2236619
1/24/2020 13:00,No Data,15401.38086,1078.999756,12.25,2236619
1/24/2020 14:00,No Data,15406.11816,1079.001465,12.3536005,2236619
1/24/2020 15:00,No Data,15413.22559,1079.027588,13.05599976,2224774
1/24/2020 16:00,No Data,15413.22559,1079.041016,12.99053383,2224774
1/24/2020 17:00,No Data,15422.70508,1079.015869,12.66699982,2210553
1/24/2020 18:00,No Data,15420.33496,1079.025879,12.95166683,2210553
1/24/2020 19:00,No Data,15427.44727,1079.012207,12.55599976,2210553
1/24/2020 20:00,No Data,15434.56055,1079.012207,12.55599976,2203439
1/24/2020 21:00,No Data,15434.56055,1079.008667,12.47200012,2203439
1/24/2020 22:00,No Data,15441.67676,1079.005127,12.36100006,2196323
1/24/2020 23:00,No Data,15441.67676,1079.010864,12.3739996,2189206
1/25/2020 0:00,No Data,15448.79395,1079.001465,12.25739956,2189206
1/25/2020 1:00,No Data,15448.79395,1079.009399,12.3739996,2189206
1/25/2020 2:00,No Data,15455.91406,1079.001465,12.25739956,2167839
1/25/2020 3:00,No Data,15455.91406,1079.001465,12.25,2182086
1/25/2020 4:00,No Data,15470.16113,1079.001465,12.36100006,2174963
1/25/2020 5:00,No Data,15470.16113,1079.001465,12.25,2167839
1/25/2020 6:00,No Data,15477.28711,1078.994141,12.05599976,2167839
1/25/2020 7:00,No Data,15484.41504,1078.993896,12.05599976,2160713
1/25/2020 8:00,No Data,15484.41504,1078.994263,12.05599976,2153585
1/25/2020 9:00,No Data,15491.5459,1079.015869,12.66699982,2146454
1/25/2020 10:00,No Data,15491.5459,1079.005127,12.25,2146454
1/25/2020 11:00,No Data,15505.8125,1079.005127,12.36100006,2139322
1/25/2020 12:00,No Data,15505.8125,1079.007446,12.47200012,2132188
1/25/2020 13:00,No Data,15505.8125,1079.030273,13.05599976,2132188
1/25/2020 14:00,No Data,15512.94922,1079.026245,12.86100006,2125051
1/25/2020 15:00,No Data,15520.08789,1079.026611,12.97200012,2117912
1/25/2020 16:00,No Data,15520.08789,1079.021484,12.86100006,2117912
1/25/2020 17:00,No Data,15527.22852,1079.008667,12.47200012,2110771
1/25/2020 18:00,No Data,15534.37109,1079.008667,12.55599976,2103629
1/25/2020 19:00,No Data,15534.37109,1079.005127,12.36100006,2103629
1/25/2020 20:00,No Data,15541.51563,1079.005127,12.36100006,2096484
1/25/2020 21:00,No Data,15546.28027,1079.014404,12.66699982,2089338
1/25/2020 22:00,No Data,15548.66211,1079.013428,12.25,2089338
1/25/2020 23:00,No Data,15555.81152,1079.001465,12.25,2082188
1/26/2020 0:00,No Data,15562.96289,1079.001465,12.36100006,2075037
1/26/2020 1:00,No Data,15562.96289,1078.994263,12.05599976,2075037
1/26/2020 2:00,No Data,15567.73145,1079.00415,12.25,2067885
1/26/2020 3:00,No Data,15567.73145,1078.991577,12.05599976,2067885
1/26/2020 4:00,No Data,15574.88574,1078.983521,11.77799988,2063114
1/26/2020 5:00,No Data,15574.88574,1078.973755,11.47200012,2063114
1/26/2020 6:00,No Data,15582.04199,1078.965576,11.27799988,2055958
1/26/2020 7:00,No Data,15582.04199,1078.962524,11.16699982,2048800
1/26/2020 8:00,No Data,15589.2002,1078.962036,11.16699982,2048800
1/26/2020 9:00,No Data,15589.2002,1078.96167,11.05599976,2048800
1/26/2020 10:00,No Data,15589.2002,1078.951172,10.86100006,2041640
1/26/2020 11:00,No Data,15596.36035,1078.958374,11.05599976,2041640
1/26/2020 12:00,No Data,15596.36035,1078.966187,11.16699982,2041640
1/26/2020 13:00,No Data,15596.36035,1078.96875,11.27799988,2034477
1/26/2020 14:00,No Data,15603.52344,1078.966675,11.27799988,2034477
1/26/2020 15:00,No Data,15603.52344,1078.968994,11.36100006,2027312
1/26/2020 16:00,No Data,15610.6875,1078.961304,11.16699982,2027312
1/26/2020 17:00,No Data,15610.6875,1078.958374,11.05599976,2020146
1/26/2020 18:00,No Data,15625.02344,1078.972778,11.47200012,2020146
1/26/2020 19:00,No Data,15625.02344,1078.950806,10.86100006,2012977
1/26/2020 20:00,No Data,15632.19336,1078.94397,10.66699982,2005807
1/26/2020 21:00,No Data,15625.02344,1078.950317,10.86100006,2012977
1/26/2020 22:00,No Data,15632.19336,1078.954712,10.86100006,1998634
1/26/2020 23:00,No Data,15632.19336,1078.951172,10.86100006,2005807
1/27/2020 0:00,No Data,15639.36621,1078.951172,10.86100006,2005807
1/27/2020 1:00,No Data,15632.19336,1078.949463,10.77799988,1998634
1/27/2020 2:00,No Data,15639.36621,1078.94397,10.66699982,1998634
1/27/2020 3:00,No Data,15646.54199,1078.94751,10.77799988,1991458
1/27/2020 4:00,No Data,15646.54199,1078.94751,10.77799988,1991458
1/27/2020 5:00,No Data,15646.54199,1078.94751,10.77799988,1991458
1/27/2020 6:00,No Data,15653.71875,1078.94751,10.77799988,1984281
1/27/2020 7:00,No Data,15653.71875,1078.94751,10.77799988,1984281
1/27/2020 8:00,No Data,15653.71875,1078.94751,10.77799988,1977103
1/27/2020 9:00,No Data,15660.89746,1078.94751,10.77799988,1977103
1/27/2020 10:00,No Data,15660.89746,1078.94751,10.77799988,1977103
1/27/2020 11:00,No Data,15668.07813,1078.94751,10.77799988,1969922
1/27/2020 12:00,No Data,15668.07813,1078.94751,10.77799988,1969922
1/27/2020 13:00,No Data,15668.07813,1078.94751,10.77799988,1969922
1/27/2020 14:00,No Data,15675.26074,1078.94751,10.77799988,1962739
1/27/2020 15:00,No Data,15675.26074,1078.94751,10.77799988,1962739
1/27/2020 16:00,No Data,15682.44629,1078.94751,10.77799988,1955554
1/27/2020 17:00,No Data,15682.44629,1078.94751,10.77799988,1955554
1/27/2020 18:00,No Data,15682.44629,1078.94751,10.77799988,1955554
1/27/2020 19:00,No Data,15689.63281,1078.94751,10.77799988,1948367
1/27/2020 20:00,No Data,15696.82227,1078.94751,10.77799988,1941178
1/27/2020 21:00,No Data,15704.01367,1078.94751,10.77799988,1941178
1/27/2020 22:00,No Data,15696.82227,1078.94751,10.77799988,1941178
1/27/2020 23:00,No Data,15711.20605,1078.94751,10.77799988,1926794
1/28/2020 0:00,No Data,15704.01367,1078.94751,10.77799988,1933986
1/28/2020 1:00,No Data,15708.80859,1078.94751,10.77799988,1929191
1/28/2020 2:00,No Data,15708.80859,1078.94751,10.77799988,1926794
1/28/2020 3:00,No Data,15711.20605,1078.94751,10.77799988,1919599
1/28/2020 4:00,No Data,15716.00293,1078.94751,10.77799988,1921997
1/28/2020 5:00,No Data,15716.00293,1078.94751,10.77799988,1921997
1/28/2020 6:00,No Data,15716.00293,1078.94751,10.77799988,1919599
1/28/2020 7:00,No Data,15723.19922,1078.94751,10.77799988,1914801
1/28/2020 8:00,No Data,15730.39746,1078.94751,10.77799988,1907603
1/28/2020 9:00,No Data,15730.39746,1078.94751,10.77799988,1907603
1/28/2020 10:00,No Data,15730.39746,1078.94751,10.77799988,1907603
1/28/2020 11:00,No Data,15737.59863,1078.94751,10.77799988,1900401
1/28/2020 12:00,No Data,15737.59863,1078.94751,10.77799988,1900401
1/28/2020 13:00,No Data,15744.80078,1078.94751,10.77799988,1900401
1/28/2020 14:00,No Data,15744.80078,1078.94751,10.77799988,1893199
1/28/2020 15:00,No Data,15744.80078,1078.94751,10.77799988,1893199
1/28/2020 16:00,No Data,15752.00586,1078.94751,10.77799988,1885994
1/28/2020 17:00,No Data,15752.00586,1078.94751,10.77799988,1885994
1/28/2020 18:00,No Data,15752.00586,1078.94751,10.77799988,1878788
1/28/2020 19:00,No Data,15766.4209,1078.94751,10.77799988,1871579
1/28/2020 20:00,No Data,15766.4209,1078.94751,10.77799988,1871579
1/28/2020 21:00,No Data,15773.63086,1078.94751,10.77799988,1871579
1/28/2020 22:00,No Data,15773.63086,1078.94751,10.77799988,1864369
1/28/2020 23:00,No Data,15780.84375,1078.94751,10.77799988,1857156
1/29/2020 0:00,No Data,15780.84375,1078.94751,10.77799988,1857156
1/29/2020 1:00,No Data,15788.05859,1078.94751,10.77799988,1849941
1/29/2020 2:00,No Data,15788.05859,1078.94751,10.77799988,1849941
1/29/2020 3:00,No Data,15795.27539,1078.94751,10.77799988,1842725
1/29/2020 4:00,No Data,15795.27539,1078.94751,10.77799988,1842725
1/29/2020 5:00,No Data,15795.27539,1078.94751,10.77799988,1842725
1/29/2020 6:00,No Data,15795.27539,1078.94751,10.77799988,1842725
